id,device_id,event_timestamp,source_timestamp,sensor_name,vaccine_type,scenario,temperature_c,status,received_at
60,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:29:13,Pod1,pfizer_ultralow,outlier,-81,TOO_COLD,2026-07-21 13:48:57.743943-07
61,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:29:22,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 13:48:57.755521-07
62,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:29:33,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 13:48:57.767775-07
63,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:29:42,Pod1,pfizer_ultralow,outlier,-81.6,TOO_COLD,2026-07-21 13:48:57.78081-07
64,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:29:53,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 13:48:57.793716-07
65,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:02,Pod1,pfizer_ultralow,outlier,-81.61,TOO_COLD,2026-07-21 13:48:57.805899-07
66,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:13,Pod1,pfizer_ultralow,outlier,-81.6,TOO_COLD,2026-07-21 13:48:57.818799-07
67,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:23,Pod1,pfizer_ultralow,outlier,-81.58,TOO_COLD,2026-07-21 13:48:57.829854-07
68,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:33,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 13:48:57.843359-07
69,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:43,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 13:48:57.857739-07
70,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:30:52,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 13:48:57.867312-07
71,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:03,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 13:48:57.879262-07
72,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:12,Pod1,pfizer_ultralow,outlier,-81.58,TOO_COLD,2026-07-21 13:48:57.893221-07
73,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:23,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 13:48:57.907157-07
74,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:32,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 13:48:57.919706-07
75,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:43,Pod1,pfizer_ultralow,outlier,-81.6,TOO_COLD,2026-07-21 13:48:57.932719-07
76,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:31:52,Pod1,pfizer_ultralow,outlier,-81.64,TOO_COLD,2026-07-21 13:48:57.945545-07
77,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:32:03,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 13:48:57.957901-07
78,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:32:12,Pod1,pfizer_ultralow,outlier,-81.61,TOO_COLD,2026-07-21 13:48:57.968982-07
79,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:32:23,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 13:48:57.981278-07
80,vaccine_temperature_simulator,2026-07-21 13:48:57-07,2020-12-16 11:32:32,Pod1,pfizer_ultralow,outlier,-59,TOO_WARM,2026-07-21 13:48:57.994525-07
81,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.876543-07
82,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.889941-07
83,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:26:23,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.900782-07
84,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:26:33,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.916368-07
85,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:26:43,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.927065-07
86,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:26:52,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.939808-07
87,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:27:03,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.951979-07
88,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:27:13,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.966045-07
89,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:27:23,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.978994-07
90,vaccine_temperature_simulator,2026-07-21 13:49:00-07,2020-12-16 11:27:33,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 13:49:00.991409-07
91,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,recovery,-55,TOO_WARM,2026-07-21 13:49:03.620046-07
92,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,recovery,-57.61,TOO_WARM,2026-07-21 13:49:03.633827-07
93,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:26:23,Pod1,pfizer_ultralow,recovery,-60.22,ACCEPTABLE,2026-07-21 13:49:03.646003-07
94,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:26:33,Pod1,pfizer_ultralow,recovery,-62.83,ACCEPTABLE,2026-07-21 13:49:03.658922-07
95,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:26:43,Pod1,pfizer_ultralow,recovery,-65.44,ACCEPTABLE,2026-07-21 13:49:03.671169-07
96,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:26:52,Pod1,pfizer_ultralow,recovery,-68.06,ACCEPTABLE,2026-07-21 13:49:03.684408-07
97,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:27:03,Pod1,pfizer_ultralow,recovery,-70.67,ACCEPTABLE,2026-07-21 13:49:03.698474-07
98,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:27:13,Pod1,pfizer_ultralow,recovery,-73.28,ACCEPTABLE,2026-07-21 13:49:03.708175-07
99,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:27:23,Pod1,pfizer_ultralow,recovery,-75.89,ACCEPTABLE,2026-07-21 13:49:03.720912-07
100,vaccine_temperature_simulator,2026-07-21 13:49:03-07,2020-12-16 11:27:33,Pod1,pfizer_ultralow,recovery,-78.5,STABLE,2026-07-21 13:49:03.734694-07
101,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.724131-07
102,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.888865-07
103,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:26:23,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.894685-07
104,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:26:33,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.899791-07
105,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:26:43,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.905223-07
106,vaccine_temperature_simulator,2026-07-21 14:55:50-07,2020-12-16 11:26:52,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:50.97063-07
107,vaccine_temperature_simulator,2026-07-21 14:55:51-07,2020-12-16 11:27:03,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:51.074953-07
108,vaccine_temperature_simulator,2026-07-21 14:55:51-07,2020-12-16 11:27:13,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:51.180237-07
109,vaccine_temperature_simulator,2026-07-21 14:55:51-07,2020-12-16 11:27:23,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:51.284167-07
110,vaccine_temperature_simulator,2026-07-21 14:55:51-07,2020-12-16 11:27:33,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 14:55:51.388399-07
111,vaccine_temperature_simulator,2026-07-21 22:29:55-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,normal,-81.56,TOO_COLD,2026-07-21 22:29:55.123995-07
112,vaccine_temperature_simulator,2026-07-21 22:29:55-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,normal,-81.55,TOO_COLD,2026-07-21 22:29:55.135322-07
113,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 22:29:57.455675-07
114,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 22:29:57.461317-07
115,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:26:23,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 22:29:57.46754-07
116,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:26:33,Pod1,pfizer_ultralow,outlier,-81.58,TOO_COLD,2026-07-21 22:29:57.471872-07
117,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:26:43,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 22:29:57.475485-07
118,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:26:52,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 22:29:57.478944-07
119,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:03,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 22:29:57.482227-07
120,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:13,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 22:29:57.484891-07
121,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:23,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 22:29:57.486884-07
122,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:33,Pod1,pfizer_ultralow,outlier,-81.55,TOO_COLD,2026-07-21 22:29:57.488706-07
123,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:43,Pod1,pfizer_ultralow,outlier,-81.54,TOO_COLD,2026-07-21 22:29:57.490484-07
124,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:27:53,Pod1,pfizer_ultralow,outlier,-81.58,TOO_COLD,2026-07-21 22:29:57.49229-07
125,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:02,Pod1,pfizer_ultralow,outlier,-81.57,TOO_COLD,2026-07-21 22:29:57.494287-07
126,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:13,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 22:29:57.496374-07
127,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:22,Pod1,pfizer_ultralow,outlier,-81.6,TOO_COLD,2026-07-21 22:29:57.498289-07
128,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:33,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 22:29:57.500096-07
129,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:42,Pod1,pfizer_ultralow,outlier,-81.59,TOO_COLD,2026-07-21 22:29:57.501871-07
130,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:28:53,Pod1,pfizer_ultralow,outlier,-81.56,TOO_COLD,2026-07-21 22:29:57.503693-07
131,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:29:02,Pod1,pfizer_ultralow,outlier,-81.58,TOO_COLD,2026-07-21 22:29:57.50544-07
132,vaccine_temperature_simulator,2026-07-21 22:29:57-07,2020-12-16 11:29:13,Pod1,pfizer_ultralow,outlier,-81,TOO_COLD,2026-07-21 22:29:57.507257-07
133,vaccine_temperature_simulator,2026-07-21 22:30:00-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 22:30:00.075806-07
134,vaccine_temperature_simulator,2026-07-21 22:30:00-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,failure,-55,TOO_WARM,2026-07-21 22:30:00.081763-07
135,vaccine_temperature_simulator,2026-07-21 22:30:02-07,2020-12-16 11:25:54,Pod1,pfizer_ultralow,recovery,-55,TOO_WARM,2026-07-21 22:30:02.47569-07
136,vaccine_temperature_simulator,2026-07-21 22:30:02-07,2020-12-16 11:26:12,Pod1,pfizer_ultralow,recovery,-66.75,ACCEPTABLE,2026-07-21 22:30:02.481955-07
137,vaccine_temperature_simulator,2026-07-21 22:30:02-07,2020-12-16 11:26:23,Pod1,pfizer_ultralow,recovery,-78.5,STABLE,2026-07-21 22:30:02.486241-07
